primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours/0/type,virtual_tours/0/href,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,virtual_tours,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,photos/0/tags,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,primary_photo,photos,tags/28,tags/29,tags/30,tags/31,photos/1/tags/0/label,photos/1/tags/0/probability,photos/1/tags/1/label,photos/1/tags/1/probability,photos/1/tags/2/label,photos/1/tags/2/probability,photos/1/href,photos/2/tags/0/label,photos/2/tags/0/probability,photos/2/tags/1/label,photos/2/tags/1/probability,photos/2/tags/2/label,photos/2/tags/2/probability,photos/2/href,photos/3/tags/0/label,photos/3/tags/0/probability,photos/3/tags/1/label,photos/3/tags/1/probability,photos/3/tags/2/label,photos/3/tags/2/probability,photos/3/href,photos/4/tags/0/label,photos/4/tags/0/probability,photos/4/tags/1/label,photos/4/tags/1/probability,photos/4/tags/2/label,photos/4/tags/2/probability,photos/4/href
https://ap.rdcpix.com/baddc47272800901657f4a06546caba5l-m3195127502s-w1024_h768.jpg,2021-06-25T11:29:53Z,None,None,None,None,mls,central_air,community_golf,community_outdoor_space,community_security_features,den_or_office,disability_features,dishwasher,family_room,forced_air,golf_course_lot_or_frontage,hardwood_floors,recreation_facilities,washer_dryer,basement,single_story,garage_1_or_more,basketball_court,fenced_yard,open_floor_plan,floor_plan,farm,ranch,new_roof,park,playground,golf_course,basketball,groundscare,28-Myers-Rd_Newark_DE_19713_M69417-31271,sold,2021-04-05T15:41:08Z,None,1965,None,2021-06-25,310000,1,None,1,7841,3001,2,None,None,1,1,3,single_family,Hockessin Center,None,Office,310000,true,6941731271,yard,0.6012831,house_view,0.24491836,porch_yard,0.15229176,https://ap.rdcpix.com/baddc47272800901657f4a06546caba5l-m3195127502s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,http://www.vht.com/434152955/IDXS,2927782595,None,sold,None,2527807294,None,off_market,None,601899262,None,off_market,None,577016494,None,off_market,None,2927782595,None,19713,Delaware,-75.7422,39.654594,Newark,DE,28 Myers Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=28%20Myers%20Rd%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=OIhiOLsYZU4Xd0uMrUTKE08-u6I=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/44d18cc63f349422e7936ad1fa00e5fcl-m1495716282s-w1024_h768.jpg,2021-06-26T00:06:47Z,None,None,None,None,mls,central_air,community_outdoor_space,laundry_room,recreation_facilities,basement,two_or_more_stories,private_backyard,fenced_yard,,,,,,,,,,,,,,,,,,,,,304-Palmerston-Ct_Newark_DE_19702_M54685-34032,sold,2021-06-02T20:21:56Z,None,1993,None,2021-06-25,195900,1,None,1,1742,2176,2,townhouse,None,None,3,2,townhomes,EXP Realty,None,Office,195900,true,5468534032,porch_yard,0.5679627,house_view,0.36087,porch,0.07036795,https://ap.rdcpix.com/44d18cc63f349422e7936ad1fa00e5fcl-m1495716282s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,,,2930036972,None,sold,None,548486870,None,sold,None,,,,,,,,,2930036972,None,19702,Delaware,-75.66018,39.64639,Newark,DE,304 Palmerston Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=304%20Palmerston%20Ct%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=I4I7cizjOfcwzpWyrrpIOnyetsM=,10003,New Castle,false,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/c130c8a7a13ab8a7ed66bee62ce203fbl-m3903683584s-w1024_h768.jpg,2021-06-25T16:13:49Z,None,None,BHHS Fox & Roach-Greenville,None,mls,central_air,community_outdoor_space,den_or_office,dining_room,dishwasher,energy_efficient,laundry_room,washer_dryer,single_story,fenced_yard,vaulted_ceiling,farm,ranch,new_roof,shopping,,,,,,,,,,,,,,24-Iris-Ln_Newark_DE_19702_M57354-32712,sold,2021-05-27T04:26:16Z,None,1988,None,2021-06-25,260000,2,None,None,6534,1300,2,None,None,None,1,3,single_family,Compass,None,Office,245000,true,5735432712,house_view,0.8918282,yard,0.064491846,garage,0.020206949,https://ap.rdcpix.com/c130c8a7a13ab8a7ed66bee62ce203fbl-m3903683584s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,None,https://youtu.be/3abLenxLAj4,2929757577,None,sold,None,547042714,None,sold,None,548667638,None,off_market,None,,,,,2929757577,None,19702,Delaware,-75.66769,39.63877,Newark,DE,24 Iris Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=24%20Iris%20Ln%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=OiLPHhIekhDpDHZ6FiMRDJvlZp0=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/b53f18f0fa366b3cad7030f5a24a13b3l-m866294531s-w1024_h768.jpg,2021-06-25T15:54:48Z,None,Patterson-Schwartz-Newark,None,None,mls,central_air,community_clubhouse,community_elevator,community_outdoor_space,dining_room,dishwasher,energy_efficient,forced_air,recreation_facilities,community_swimming_pool,single_story,basketball_court,big_lot,elevator,efficient,playground,tennis,basketball,baseball,trails,maintenance,shopping,,,,,,,56-Welsh-Tract-Rd-Apt-203_Newark_DE_19713_M52335-38147,sold,2021-05-11T14:20:44Z,None,1969,None,2021-06-25,132000,1,None,None,None,1070,1,condo,None,None,1,2,condos,Newark Center,None,Office,132500,true,5233538147,kitchen,0.92593795,laundry_room,0.07364508,bathroom,0.00034394496,https://ap.rdcpix.com/b53f18f0fa366b3cad7030f5a24a13b3l-m866294531s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,http://www.vht.com/434164826/IDXS,2929155709,None,sold,None,2924404854,None,off_market,None,647002822,None,sold,None,532993718,None,sold,None,2929155709,None,19713,Delaware,-75.75587,39.65029,Newark,DE,56 Welsh Tract Rd Apt 203,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=56%20Welsh%20Tract%20Rd%20Apt%20203%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=ZZiP3zIH5Qe2VFr_Vn9BmjwOa-E=,10003,New Castle,false,,532699886,None,off_market,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/0b1916875cead776686ee3067361bcb0l-m1088548706s-w1024_h768.jpg,2021-06-25T13:33:26Z,None,RE/MAX Associates-Hockessin,None,None,mls,central_air,community_outdoor_space,cul_de_sac,den_or_office,dining_room,dishwasher,fireplace,forced_air,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,high_ceiling,master_bathroom,open_floor_plan,floor_plan,park,,,,,,,,,,,114-W-Cobblefield-Ct_Newark_DE_19713_M53080-92777,sold,2021-05-19T23:32:59Z,None,1992,None,2021-06-25,467500,2,None,2,15246,3467,4,None,None,2,2,3,single_family,RE/MAX Associates-Hockessin,None,Office,467500,true,5308092777,yard,0.68461984,garage,0.2731395,road_view,0.017304584,https://ap.rdcpix.com/0b1916875cead776686ee3067361bcb0l-m1088548706s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,None,https://www.corelistingmachine.com/home2/AJ5MLW,2929487472,None,sold,None,547578926,None,sold,None,,,,,,,,,2929487472,None,19713,Delaware,-75.76043,39.650974,Newark,DE,114 W Cobblefield Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=114%20W%20Cobblefield%20Ct%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=KQM7xjcwKx7bTFU_iCsLH6HWtOk=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/92956e3bbccbacca0ca03576cb95f40fl-m2385489541s-w1024_h768.jpg,2021-06-26T00:03:12Z,None,None,None,None,mls,central_air,community_outdoor_space,den_or_office,fireplace,single_story,fenced_yard,new_roof,medicalcare,shopping,,,,,,,,,,,,,,,,,,,,18-Kullen-Dr_Newark_DE_19713_M68680-56502,sold,2021-05-21T04:23:34Z,None,1953,None,2021-06-25,255000,1,None,None,7405,1350,1,None,None,None,1,3,single_family,Exp Realty,None,Office,255000,true,6868056502,porch_yard,0.562397,yard,0.43098643,garage,0.005782403,https://ap.rdcpix.com/92956e3bbccbacca0ca03576cb95f40fl-m2385489541s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,None,https://youtu.be/1jn3zSNJvsE,2929552443,None,sold,None,604656006,None,sold,None,,,,,,,,,2929552443,None,19713,Delaware,-75.7326,39.659523,Newark,DE,18 Kullen Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=18%20Kullen%20Dr%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=CH9dhZkx2pZVfLOIsSsUiczEnd8=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/47e7934a3f4f0292429b6c3b3ffc7c76l-m287841274s-w1024_h768.jpg,2021-06-26T00:00:54Z,None,BHHS Fox & Roach-Greenville,None,None,mls,central_air,dining_room,dishwasher,forced_air,recreation_facilities,washer_dryer,community_swimming_pool,basement,two_or_more_stories,updated_kitchen,private_bathroom,master_bedroom,open_floor_plan,floor_plan,front_porch,new_roof,park,medicalcare,shopping,,,,,,,,,,2343-Milton-Pl_Newark_DE_19702_M63661-81534,sold,2021-05-24T18:48:59Z,None,1976,None,2021-06-25,210000,2,None,1,2178,1700,3,townhouse,None,None,2,3,townhomes,BHHS Fox & Roach Greenville Home Marketing Center,None,Office,189000,true,6366181534,yard,0.62181896,house_view,0.35160425,garage,0.013809468,https://ap.rdcpix.com/47e7934a3f4f0292429b6c3b3ffc7c76l-m287841274s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,https://2343-MILTON-PL.go2frr.com/index.html,2929657561,None,sold,None,640901070,None,sold,None,627151498,None,sold,None,546952770,None,sold,None,2929657561,None,19702,Delaware,-75.66377,39.63766,Newark,DE,2343 Milton Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2343%20Milton%20Pl%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=mRJL8EkOKWO3lvoFcurd4gqPSbE=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/5f3994259e03dce8360c8f6757b2be83l-m87315437s-w1024_h768.jpg,2021-06-23T13:08:18Z,None,None,None,None,mls,central_air,community_clubhouse,community_outdoor_space,den_or_office,dining_room,disability_features,dishwasher,energy_efficient,family_room,fireplace,forced_air,laundry_room,recreation_facilities,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,modern_kitchen,open_kitchen,master_suite,big_lot,ensuite,new_roof,views,,,700-Springcreek-Ct_Newark_DE_19702_M51455-38736,sold,2021-05-14T18:50:00Z,None,1990,None,2021-06-23,485000,2,None,1,22651,3844,3,None,None,2,2,4,single_family,BHHS Fox & Roach Hockessin-Pike Creek Home Marketing,None,Office,479900,true,5145538736,yard,0.99991155,porch_yard,0.00008106392,farm_land,0.0000040651535,https://ap.rdcpix.com/5f3994259e03dce8360c8f6757b2be83l-m87315437s-w1024_h768.jpg,None,None,None,None,false,None,None,None,None,false,None,essentials,None,https://700SPRINGCREEKCT.go2frr.com/index.html,2929277898,None,sold,None,548648850,None,sold,None,,,,,,,,,2929277898,10000,19702,Delaware,-75.74727,39.63587,Newark,DE,700 Springcreek Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=700%20Springcreek%20Ct%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=dV6lpeoaRHdb0BfWwO5myNeP47o=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/235ad465be77484816796a5b62997dbfl-m2708659925s-w1024_h768.jpg,2021-06-24T00:01:56Z,None,None,None,None,mls,central_air,community_outdoor_space,corner_lot,den_or_office,family_room,fireplace,laundry_room,basement,two_or_more_stories,garage_1_or_more,updated_kitchen,basketball_court,beautiful_backyard,master_bedroom,playground,groundscare,shopping,,,,,,,,,,,,3-Squirrel-Ln_Newark_DE_19711_M67312-67749,sold,2021-05-20T17:22:57Z,None,1974,None,2021-06-23,340000,2,None,1,15246,3074,3,None,None,1,3,4,single_family,Compass,None,Office,329000,true,6731267749,house_view,0.9829071,yard,0.016265752,porch_yard,0.00068456033,https://ap.rdcpix.com/235ad465be77484816796a5b62997dbfl-m2708659925s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,,,2929520307,None,sold,None,540220466,None,sold,None,,,,,,,,,2929520307,None,19711,Delaware,-75.78431,39.681164,Newark,DE,3 Squirrel Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3%20Squirrel%20Ln%2C%20Newark%2C%20DE%2019711&size=640x480&source=outdoor&signature=bC0p2CGnOgnOzC6phhzOR9sqjD4=,10003,New Castle,false,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/04432ac9ac5c11bd8d66ae979a2790e8l-m1775708874s-w1024_h768.jpg,2021-06-23T14:55:11Z,None,BHHS Fox & Roach-Greenville,None,None,mls,central_air,community_outdoor_space,disability_features,dishwasher,fireplace,forced_air,recreation_facilities,washer_dryer,community_swimming_pool,single_story,shopping,,,,,,,,,,,,,,,,,,2604-Waters-Edge-Dr_Newark_DE_19702_M51603-44687,sold,2021-04-22T17:19:03Z,None,2000,None,2021-06-23,166000,2,None,None,None,None,2,None,None,None,1,2,single_family,BHHS Fox & Roach Greenville Home Marketing Center,None,Office,155000,true,5160344687,house_view,0.78220886,road_view,0.15359885,garage,0.05154692,https://ap.rdcpix.com/04432ac9ac5c11bd8d66ae979a2790e8l-m1775708874s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,https://2604WATERSEDGEDR.go2frr.com/index.html,2928469547,None,sold,None,547559110,None,sold,None,548184518,None,sold,None,,,,,2928469547,None,19702,Delaware,-75.745674,39.630104,Newark,DE,2604 Waters Edge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2604%20Waters%20Edge%20Dr%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=3swu-HvLAs_3w3POm0FyS0ek9Qc=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/ddafb94b93b9e57d7418fa9e2f5906fcl-m1640014855s-w1024_h768.jpg,2021-06-24T00:02:13Z,None,RE/MAX Associates-Wilmington,None,None,mls,central_air,community_outdoor_space,dining_room,dishwasher,family_room,fireplace,forced_air,two_or_more_stories,garage_1_or_more,garage_2_or_more,fenced_yard,medicalcare,,,,,,,,,,,,,,,,,61-Upland-Ct_Newark_DE_19713_M67999-94370,sold,2021-04-29T04:28:21Z,None,1976,None,2021-06-23,250000,1,None,1,7405,1725,2,None,None,2,2,4,single_family,Re/Max Associates-Wilmington,None,Office,250000,true,6799994370,yard,0.7027422,porch_yard,0.297082,house_view,0.00006993151,https://ap.rdcpix.com/ddafb94b93b9e57d7418fa9e2f5906fcl-m1640014855s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,basic_opt_in,None,https://www.corelistingmachine.com/home2/C6A2HK,2928697658,None,sold,None,,,,,,,,,,,,,2928697658,None,19713,Delaware,-75.71215,39.65931,Newark,DE,61 Upland Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=61%20Upland%20Ct%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=MiIhpYczOfTNJUnIksjrL1kAaOk=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/47c8e15ad5755980ed1156ff3ecf3aa4l-m2488374350s-w1024_h768.jpg,2021-06-24T00:01:51Z,None,None,None,None,mls,central_air,community_outdoor_space,cul_de_sac,den_or_office,dining_room,fireplace,laundry_room,recreation_facilities,two_or_more_stories,fenced_yard,new_roof,,,,,,,,,,,,,,,,,,5-Valley-Cir_Newark_DE_19711_M60798-65922,sold,2021-05-20T18:08:17Z,None,1985,None,2021-06-23,200000,1,None,1,6098,1075,2,townhouse,None,None,2,1,townhomes,BHHS Fox & Roach Hockessin-Pike Creek Home Marketing,None,Office,185000,true,6079865922,yard,0.9922989,porch_yard,0.007672631,garage,0.000020214698,https://ap.rdcpix.com/47c8e15ad5755980ed1156ff3ecf3aa4l-m2488374350s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,https://mls.homejab.com/property/view/5-valley-circle-newark-de-19711,2929523340,None,sold,None,2927158499,None,off_market,None,537114426,None,sold,None,518830854,None,off_market,None,2929523340,None,19711,Delaware,-75.69069,39.70246,Newark,DE,5 Valley Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5%20Valley%20Cir%2C%20Newark%2C%20DE%2019711&size=640x480&source=outdoor&signature=Pe8vHyOGQgHetb74BhBSv4i4QFg=,10003,New Castle,true,,546792918,None,sold,None,547416826,None,sold,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/7aeaae1f1b63bb423eb1de86931959c7l-m3575097357s-w1024_h768.jpg,2021-06-25T16:39:43Z,None,None,None,None,mls,central_air,community_outdoor_space,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,updated_kitchen,vaulted_ceiling,master_bedroom,,,,,,,,,,,,,,,,,,,18-Monterry-Dr_Newark_DE_19713_M66738-26410,sold,2021-04-28T18:03:02Z,None,1953,None,2021-06-22,309900,2,None,None,7405,1950,2,None,None,1,3,4,single_family,Compass,None,Office,309900,true,6673826410,yard,0.5597622,porch_yard,0.43125734,garage,0.0063129435,https://ap.rdcpix.com/7aeaae1f1b63bb423eb1de86931959c7l-m3575097357s-w1024_h768.jpg,None,None,None,None,false,None,None,None,None,false,None,basic_opt_in,,,2928675459,None,sold,None,,,,,,,,,,,,,2928675459,32100,19713,Delaware,-75.717545,39.66989,Newark,DE,18 Monterry Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=18%20Monterry%20Dr%2C%20Newark%2C%20DE%2019713&size=640x480&source=outdoor&signature=smfXBFuDRPa21l_ORjiFcm-Tmdc=,10003,New Castle,false,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/801a0276ef7813093bb8a13271414fc3l-m2062661040s-w1024_h768.jpg,2021-06-22T14:17:36Z,None,None,None,None,mls,central_air,community_outdoor_space,den_or_office,fireplace,forced_air,two_or_more_stories,garage_1_or_more,garage_2_or_more,vaulted_ceiling,open_floor_plan,floor_plan,ensuite,park,groundscare,,,,,,,,,,,,,,,348-Latrobe-Dr_Newark_DE_19702_M59759-84981,sold,2021-05-18T18:28:08Z,None,2011,None,2021-06-22,338000,2,None,1,2614,1750,3,townhouse,None,2,3,3,townhomes,Middletown Center,None,Office,315000,true,5975984981,garage,0.9938775,house_view,0.004634565,porch_yard,0.00081884395,https://ap.rdcpix.com/801a0276ef7813093bb8a13271414fc3l-m2062661040s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,http://www.vht.com/434167390/IDXS,2929430525,None,sold,None,,,,,,,,,,,,,2929430525,None,19702,Delaware,-75.76463,39.605995,Newark,DE,348 Latrobe Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=348%20Latrobe%20Dr%2C%20Newark%2C%20DE%2019702&size=640x480&source=outdoor&signature=VA4k5jJue2GKVvecs-im9HkDUd0=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/6a9c5ba2d21611f8cea4dc793e4c8415l-m1653344571s-w1024_h768.jpg,2021-06-23T00:02:06Z,None,Keller Williams Real Estate - Media,None,None,mls,central_air,community_golf,community_outdoor_space,den_or_office,dining_room,dishwasher,family_room,fireplace,forced_air,golf_course_lot_or_frontage,hardwood_floors,recreation_facilities,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,big_yard,golf_course,hoa,groundscare,shopping,,,,,,,,25-Renee-Ln_Newark_DE_19711_M56937-28974,sold,2021-04-27T04:28:44Z,None,1987,None,2021-06-22,459900,2,None,1,24394,2625,3,None,None,2,2,4,single_family,Keller Williams Real Estate - Media,None,Office,459900,true,5693728974,yard,0.9432574,road_view,0.05528433,farm_land,0.00080002606,https://ap.rdcpix.com/6a9c5ba2d21611f8cea4dc793e4c8415l-m1653344571s-w1024_h768.jpg,None,None,None,None,false,None,None,None,None,false,None,basic_opt_in,,,2928621560,None,sold,None,,,,,,,,,,,,,2928621560,10000,19711,Delaware,-75.71036,39.750694,Newark,DE,25 Renee Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=25%20Renee%20Ln%2C%20Newark%2C%20DE%2019711&size=640x480&source=outdoor&signature=_n8I5895IkqeaHEMPtUD2tv4kyg=,10003,New Castle,false,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/67b3f478f93aa2c120e1d1c92826989al-m4171497179s-w1024_h768.jpg,2021-06-22T15:27:59Z,None,None,None,None,mls,central_air,corner_lot,dining_room,dishwasher,family_room,forced_air,hardwood_floors,laundry_room,recreation_facilities,washer_dryer,basement,two_or_more_stories,garage_1_or_more,floor_plan,park,groundscare,shopping,,,,,,,,,,,,41-Ferncliff-Rd_Newark_DE_19711_M59996-33724,sold,2021-05-04T04:27:28Z,None,1957,None,2021-06-22,295000,3,None,None,18295,2899,3,None,None,1,2,3,single_family,Newark Center,None,Office,270000,true,5999633724,yard,0.9999809,porch_yard,0.00001589298,farm_land,0.0000011806746,https://ap.rdcpix.com/67b3f478f93aa2c120e1d1c92826989al-m4171497179s-w1024_h768.jpg,None,None,None,None,None,None,None,None,None,false,None,essentials,None,http://www.vht.com/434156103/IDXS,2928881540,None,sold,None,,,,,,,,,,,,,2928881540,None,19711,Delaware,-75.718864,39.69135,Newark,DE,41 Ferncliff Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=41%20Ferncliff%20Rd%2C%20Newark%2C%20DE%2019711&size=640x480&source=outdoor&signature=surc3jMdoj68FnsMOvVupnIesA4=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/23eb8a936ad13b434431e8cdaf906388l-m831732583s-w1024_h768.jpg,2021-06-21T15:35:15Z,None,BHHS Fox & Roach - Hockessin,None,None,mls,central_air,community_outdoor_space,community_security_features,corner_lot,den_or_office,dining_room,disability_features,dishwasher,family_room,fireplace,forced_air,hardwood_floors,spa_or_hot_tub,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,big_lot,ensuite,farm,ranch,,,,,,,37-Covered-Bridge-Ln_Newark_DE_19711_M59855-84463,sold,2021-02-25T16:23:30Z,None,1970,None,2021-06-21,440000,2,None,None,49658,3512,2,None,None,2,1,3,single_family,BHHS Fox & Roach Hockessin-Pike Creek Home Marketing,None,Office,440000,true,5985584463,,,,,,,https://ap.rdcpix.com/23eb8a936ad13b434431e8cdaf906388l-m831732583s-w1024_h768.jpg,None,None,None,None,false,None,None,None,None,false,None,essentials,None,https://37COVEREDBRIDGELN.go2frr.com/index.html,2926352343,None,sold,None,547165854,None,sold,None,,,,,,,,,2926352343,10000,19711,Delaware,-75.77879,39.70395,Newark,DE,37 Covered Bridge Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=37%20Covered%20Bridge%20Ln%2C%20Newark%2C%20DE%2019711&size=640x480&source=outdoor&signature=qqXV4pS2AjhWqllcv7dCqIErbvQ=,10003,New Castle,false,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
