primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,photos/1/tags/0/label,photos/1/tags/0/probability,photos/1/tags/1/label,photos/1/tags/1/probability,photos/1/tags/2/label,photos/1/tags/2/probability,photos/1/href,photos/2/tags/0/label,photos/2/tags/0/probability,photos/2/tags/1/label,photos/2/tags/1/probability,photos/2/tags/2/label,photos/2/tags/2/probability,photos/2/href,photos/3/tags/0/label,photos/3/tags/0/probability,photos/3/tags/1/label,photos/3/tags/1/probability,photos/3/tags/2/label,photos/3/tags/2/probability,photos/3/href,photos/4/tags/0/label,photos/4/tags/0/probability,photos/4/tags/1/label,photos/4/tags/1/probability,photos/4/tags/2/label,photos/4/tags/2/probability,photos/4/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours/0/type,virtual_tours/0/href,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,virtual_tours,tags/12,tags/13,tags/14,tags/15,tags/16,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,tags/17,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,other_listings/rdc/8/listing_id,other_listings/rdc/8/listing_key,other_listings/rdc/8/status,other_listings/rdc/8/primary,other_listings/rdc/9/listing_id,other_listings/rdc/9/listing_key,other_listings/rdc/9/status,other_listings/rdc/9/primary,other_listings/rdc/10/listing_id,other_listings/rdc/10/listing_key,other_listings/rdc/10/status,other_listings/rdc/10/primary,source/agents/2/office_name,source/agents/3/office_name,tags/18,tags/19,tags/20,tags/21,primary_photo,photos,tags/22,tags/23,photos/0/tags,tags/24,tags/25,tags/26,tags/27,other_listings/rdc/11/listing_id,other_listings/rdc/11/listing_key,other_listings/rdc/11/status,other_listings/rdc/11/primary,other_listings/rdc/12/listing_id,other_listings/rdc/12/listing_key,other_listings/rdc/12/status,other_listings/rdc/12/primary,location/address/coordinate,photos/1/tags,photos/2/tags,photos/3/tags,photos/4/tags,other_listings/rdc/13/listing_id,other_listings/rdc/13/listing_key,other_listings/rdc/13/status,other_listings/rdc/13/primary,other_listings/rdc/14/listing_id,other_listings/rdc/14/listing_key,other_listings/rdc/14/status,other_listings/rdc/14/primary,other_listings/rdc/15/listing_id,other_listings/rdc/15/listing_key,other_listings/rdc/15/status,other_listings/rdc/15/primary,tags,products
https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m2682869565s-w1024_h768.jpg,2021-06-25T13:32:56Z,,CENTURY 21 SIGNATURE-Ames,,,mls,central_air,community_outdoor_space,den_or_office,family_room,fireplace,forced_air,hardwood_floors,view,washer_dryer,basement,two_or_more_stories,front_porch,719-Kellogg-Ave_Ames_IA_50010_M87381-20614,sold,2021-04-08T15:49:31Z,,1914,1,2021-06-25,211000,1,,,6098,1747,2,,,,2,3,single_family,CENTURY 21 Signature Real Estate,,Office,205000,true,8738120614,porch_yard,0.87387604,porch,0.1251689,house_view,0.0006269425,https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m2682869565s-w1024_h768.jpg,porch,0.975809,porch_yard,0.023745298,house_view,0.00044444122,https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m3829768131s-w1024_h768.jpg,porch,0.9936371,porch_yard,0.0063628615,water_front,1.310521e-7,https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m3960359988s-w1024_h768.jpg,living_room,0.8300602,house_view,0.16804647,bedroom,0.0012280281,https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m2214393716s-w1024_h768.jpg,living_room,0.9656064,bedroom,0.0280034,unknown,0.0057832184,https://ap.rdcpix.com/2e86200c4b34bb90707cffdd2acbcdfel-m98595642s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,https://tours.vht.com/C21SIA/T434150930/nobranding,2927904933,,sold,,625377363,,sold,,638913915,,sold,,2927904933,,50010,Iowa,-93.61425,42.02863,Ames,IA,719 Kellogg Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=719%20Kellogg%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=c9uIx_itzh42oMXZjd0M-IXA9p8=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m3566911420s-w1024_h768.jpg,2021-06-23T15:51:31Z,,,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,,424-Crystal-St_Ames_IA_50010_M72613-34472,sold,2021-02-12T18:39:03Z,,1998,,2021-06-23,269900,2,,1,9600,1539,3,,,2,2,4,single_family,FRIEDRICH/IOWA REALTY,,Office,269900,true,7261334472,garage,0.9910749,yard,0.003981736,porch_yard,0.0024406866,https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m3566911420s-w1024_h768.jpg,house_view,0.93820846,porch_yard,0.024248008,garage,0.010708465,https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m3239098668s-w1024_h768.jpg,living_room,0.99994576,house_view,0.000031098494,unknown,0.000009116333,https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m1068162753s-w1024_h768.jpg,living_room,0.9848031,house_view,0.014924296,bedroom,0.00012543317,https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m4042740499s-w1024_h768.jpg,living_room,0.9973475,bedroom,0.0017931841,unknown,0.0007539074,https://ap.rdcpix.com/739ec9668785c076093ae3ff551a4d4al-m1192720754s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2925990065,,sold,,630410191,,sold,,,,,,2925990065,,50010,Iowa,-93.60575,41.995777,Ames,IA,424 Crystal St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=424%20Crystal%20St%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=fzeUNrBfV2glDyKy5_xXDeQGCKw=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m967788757s-w1024_h768.jpg,2021-06-25T13:09:27Z,,Hunziker & Assoc.-Ames,Hunziker & Assoc.-Ames,,mls,central_air,community_outdoor_space,dishwasher,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,big_yard,,,,5445-Frost-Dr_Ames_IA_50014_M71406-67351,sold,2021-05-03T18:20:17Z,,1994,,2021-06-23,206500,2,,,8276,990,2,,,2,1,3,single_family,"Hunziker & Associates, REALTORS",,Office,218000,true,7140667351,house_view,0.84457475,yard,0.1547412,unknown,0.00027190294,https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m967788757s-w1024_h768.jpg,porch_yard,0.7567013,porch,0.22018723,unknown,0.008596938,https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m179968415s-w1024_h768.jpg,bedroom,0.99969184,laundry_room,0.00015368866,unknown,0.00010173461,https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m1321591832s-w1024_h768.jpg,bedroom,0.56520826,living_room,0.43263218,laundry_room,0.0011227849,https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m4137047790s-w1024_h768.jpg,kitchen,0.9997632,laundry_room,0.00021826256,bathroom,0.000009570784,https://ap.rdcpix.com/d1f50de0060b11c52eabdeef07ee8036l-m646010741s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,https://tours.flowphotosokc.com/5445frostdr,2928861046,,sold,,580159831,,sold,,638926895,,sold,,2928861046,,50014,Iowa,-93.69298,42.019535,Ames,IA,5445 Frost Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5445%20Frost%20Dr%2C%20Ames%2C%20IA%2050014&size=640x480&source=outdoor&signature=NpGFraTKKaa9w9mLt6hcibrmZBo=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m2165312294s-w1024_h768.jpg,2021-06-21T14:39:48Z,,,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,2804-Aspen-Rd_Ames_IA_50010_M87103-20221,sold,2021-04-20T16:40:09Z,,2007,1,2021-06-21,345000,2,,1,10411,1646,4,,,2,2,4,single_family,RE/MAX Concpets,,Office,359000,true,8710320221,porch_yard,0.73353726,garage,0.20388222,porch,0.04686472,https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m2165312294s-w1024_h768.jpg,garage,0.7106996,porch_yard,0.28109425,porch,0.004391976,https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m3616838492s-w1024_h768.jpg,porch,0.99975675,porch_yard,0.00024294516,road_view,3.2293764e-7,https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m3670643752s-w1024_h768.jpg,living_room,0.999987,porch_yard,0.0000045439165,house_view,0.0000031912296,https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m1797412287s-w1024_h768.jpg,living_room,0.9997881,bedroom,0.00010491957,laundry_room,0.000052644493,https://ap.rdcpix.com/e99b2704465c3ef188bc34e6e59671a2l-m303442555s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,,2928385420,,sold,,2928489162,,sold,,614299675,,sold,,2928385420,,50010,Iowa,-93.64657,42.050514,Ames,IA,2804 Aspen Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2804%20Aspen%20Rd%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=Ef2haPBCCXPx5AOdlnM4uTiOIrs=,19169,Story,false,,updated_kitchen,fenced_yard,park,trails,shopping,628944087,,sold,,614317231,,off_market,,607919551,,off_market,,607615303,,off_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m3131264622s-w1024_h768.jpg,2021-06-22T12:57:52Z,,,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,laundry_room,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,pond,3623-Chilton-Ave_Ames_IA_50010_M80340-16462,sold,2021-05-04T19:00:14Z,,2006,,2021-06-21,329900,3,,,6240,1325,3,condo,,2,1,3,condos,Keller Williams Ames,,Office,329900,true,8034016462,yard,0.9390721,porch_yard,0.032526027,house_view,0.015786814,https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m3131264622s-w1024_h768.jpg,unknown,0.80539215,bathroom,0.14797936,house_view,0.013219796,https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m1667887632s-w1024_h768.jpg,bedroom,0.9999976,house_view,0.0000019035398,farm_land,1.3256566e-7,https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m2116915547s-w1024_h768.jpg,bedroom,0.9999944,laundry_room,0.000002975622,unknown,0.0000019346257,https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m3676427846s-w1024_h768.jpg,living_room,0.94292235,bedroom,0.05660656,unknown,0.00026944507,https://ap.rdcpix.com/2af2e6ff416bd9137b3824bfb5fa2b71l-m229094353s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928901564,,sold,,512888011,,sold,,638921635,,sold,,2928901564,,50010,Iowa,-93.65144,42.056976,Ames,IA,3623 Chilton Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3623%20Chilton%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=fGUCNycNv1eHDMeo1Cf-5WhJTbE=,19169,Story,false,,maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/650e3e259d10a437e42cacb70d75188bl-m2767203264s-w1024_h768.jpg,2021-06-22T09:46:05Z,,Friedrich Iowa Realty,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,laundry_room,new_construction,basement,single_story,garage_1_or_more,garage_2_or_more,garage_3_or_more,1503-Ledges-Dr_Ames_IA_50010_M84118-90365,sold,2021-05-18T16:23:53Z,,2020,1,2021-06-21,389000,1,,,10840,1659,2,,,3,1,3,single_family,FRIEDRICH/IOWA REALTY,,Office,389000,true,8411890365,garage,0.99605703,porch_yard,0.0020629382,road_view,0.0010020809,https://ap.rdcpix.com/650e3e259d10a437e42cacb70d75188bl-m2767203264s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,false,,essentials,,,2929424287,,sold,,,,,,,,,,2929424287,,50010,Iowa,-93.63065,42.077503,Ames,IA,1503 Ledges Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1503%20Ledges%20Dr%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=x4QGW-GYNcn0TA_e1ZgjnVQL3w8=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m3606793349s-w1024_h768.jpg,2021-06-18T16:41:13Z,,Hunziker & Assoc.-Ames,Hunziker & Assoc.-Ames,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,view,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,4530-Westbend-Dr_Ames_IA_50014_M81420-93046,sold,2021-05-12T17:09:21Z,,1971,1,2021-06-18,300000,1,,1,15810,1190,3,,,2,1,3,single_family,"Hunziker & Associates, REALTORS",,Office,298000,true,8142093046,garage,0.9939568,yard,0.005845419,porch_yard,0.00011108244,https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m3606793349s-w1024_h768.jpg,kitchen,0.54779035,unknown,0.37239724,laundry_room,0.06950383,https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m2386752793s-w1024_h768.jpg,unknown,0.73008835,kitchen,0.23603404,bathroom,0.009010582,https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m3420344810s-w1024_h768.jpg,living_room,0.9958977,unknown,0.0028529053,bedroom,0.0005296704,https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m3401537918s-w1024_h768.jpg,bedroom,0.7126813,unknown,0.23351674,living_room,0.044777215,https://ap.rdcpix.com/2ca12ae27cabfe25625dc5188d133b93l-m891168361s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2929203569,,sold,,597274643,,sold,,597510907,,sold,,2929203569,,50014,Iowa,-93.679634,42.024628,Ames,IA,4530 Westbend Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4530%20Westbend%20Dr%2C%20Ames%2C%20IA%2050014&size=640x480&source=outdoor&signature=3T2V5TzwAFZoqBiMCzxgkYcJy2k=,19169,Story,false,,modern_kitchen,large_kitchen,wooded_land,master_suite,new_roof,593789123,,off_market,,583788943,,off_market,,524965155,,sold,,520419975,,off_market,,views,512318487,,off_market,,512411019,,off_market,,509318979,,off_market,,638919251,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m3146970341s-w1024_h768.jpg,2021-06-18T16:10:22Z,,Hunziker & Assoc.-Ames,,,mls,central_air,community_outdoor_space,den_or_office,dining_room,dishwasher,family_room,forced_air,hardwood_floors,washer_dryer,basement,two_or_more_stories,garage_1_or_more,810-Hodge-Ave_Ames_IA_50010_M88723-51104,sold,2021-04-21T11:49:46Z,,1915,1,2021-06-17,298000,1,,,8080,1768,2,,,2,2,3,single_family,"Hunziker & Associates, REALTORS",,Office,275000,true,8872351104,porch_yard,0.49625134,porch,0.48696402,house_view,0.016497394,https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m3146970341s-w1024_h768.jpg,unknown,0.8700509,living_room,0.09100936,bedroom,0.03046674,https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m702924898s-w1024_h768.jpg,bedroom,0.9119551,unknown,0.081438206,laundry_room,0.00333,https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m2524715368s-w1024_h768.jpg,bedroom,0.909404,unknown,0.054324146,bathroom,0.034648806,https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m3171018076s-w1024_h768.jpg,unknown,0.57845944,dining_room,0.3077225,living_room,0.058860835,https://ap.rdcpix.com/99dc3087e8a3de07a21f236b024b04e3l-m539529685s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928413190,,sold,,638922455,,sold,,501697259,,sold,,2928413190,,50010,Iowa,-93.62124,42.02929,Ames,IA,810 Hodge Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=810%20Hodge%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=2dY3SYKk2Ps9q5rruG-Nn2hx39o=,19169,Story,false,,garage_2_or_more,updated_kitchen,fenced_yard,new_roof,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m2184906196s-w1024_h768.jpg,2021-06-17T10:07:14Z,,,,,mls,central_air,community_outdoor_space,den_or_office,dining_room,dishwasher,family_room,fireplace,forced_air,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,3806-Mathews-Rd_Ames_IA_50014_M76733-20198,sold,2021-04-22T00:40:25Z,,1993,2,2021-06-17,397700,2,,,26136,2768,4,,,2,2,4,single_family,CENTURY 21 Signature Real Estate,,Office,400000,true,7673320198,porch_yard,0.9838536,porch,0.014780268,yard,0.0008862217,https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m2184906196s-w1024_h768.jpg,living_room,0.99813026,house_view,0.0011491142,unknown,0.00065452576,https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m977169262s-w1024_h768.jpg,unknown,0.5238693,bedroom,0.4464908,living_room,0.019095017,https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m2161620913s-w1024_h768.jpg,living_room,0.34306335,unknown,0.29805136,laundry_room,0.24402268,https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m2868255233s-w1024_h768.jpg,kitchen,0.98015815,laundry_room,0.012799273,unknown,0.005475341,https://ap.rdcpix.com/4876ff171566c17db69a37220ee661f4l-m2480089989s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928445628,,sold,,546563135,,sold,,,,,,2928445628,,50014,Iowa,-93.66874,42.07311,Ames,IA,3806 Mathews Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3806%20Mathews%20Rd%2C%20Ames%2C%20IA%2050014&size=640x480&source=outdoor&signature=_V07SmmPR1a49O99ku4oLK6gRD8=,19169,Story,false,,big_lot,new_roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2d88fa69b6cdde2b63dc75f07987d0bfl-m1697070777s-w1024_h768.jpg,2021-06-18T19:01:31Z,,,,,mls,central_air,community_outdoor_space,family_room,forced_air,hardwood_floors,basement,two_or_more_stories,,,,,,120-S-Maple-Ave_Ames_IA_50010_M72367-01684,sold,2021-05-19T17:50:11Z,,1940,,2021-06-17,179500,1,,1,9583,1328,2,,,,2,6,single_family,RE/MAX Precision,,Office,179500,true,7236701684,porch_yard,0.836242,porch,0.1406684,house_view,0.022759527,https://ap.rdcpix.com/2d88fa69b6cdde2b63dc75f07987d0bfl-m1697070777s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2929470520,,sold,,,,,,,,,,2929470520,,50010,Iowa,-93.62482,42.022095,Ames,IA,120 S Maple Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=120%20S%20Maple%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=wbzVIojSlH39wvjXCZmLmv1BJ44=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m1683761206s-w1024_h768.jpg,2021-06-17T14:22:55Z,,,,,mls,central_air,community_outdoor_space,dishwasher,family_room,fireplace,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,park,1909-Paulson-Dr_Ames_IA_50010_M70551-42012,sold,2021-04-14T16:30:02Z,,1964,1,2021-06-16,299900,1,,1,11326,2059,3,,,2,2,4,single_family,Keller Williams Ames,,Office,299900,true,7055142012,yard,0.6599329,porch_yard,0.32846117,garage,0.011365498,https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m1683761206s-w1024_h768.jpg,yard,0.5716864,porch_yard,0.42754617,porch,0.00026851366,https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m3222218318s-w1024_h768.jpg,unknown,0.670081,bedroom,0.28860876,living_room,0.041259922,https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m3045804365s-w1024_h768.jpg,unknown,0.689696,bedroom,0.2827756,living_room,0.026821058,https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m2826611953s-w1024_h768.jpg,laundry_room,0.9832879,unknown,0.007547557,kitchen,0.0034125678,https://ap.rdcpix.com/8e8e42ddb0816502a9ab3c004aaf4bf6l-m2494795485s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928121646,,sold,,2929053911,,off_market,,,,,,2928121646,,50010,Iowa,-93.60761,42.040833,Ames,IA,1909 Paulson Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1909%20Paulson%20Dr%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=hS7YfW4cPWYGOcr4TgwO8Qy8iTQ=,19169,Story,false,,golf_course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m2013813252s-w1024_h768.jpg,2021-06-15T12:12:23Z,,,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,hardwood_floors,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,updated_kitchen,920-Grand-Ave_Ames_IA_50010_M70780-60567,sold,2021-03-12T17:20:42Z,,1916,1,2021-06-15,315000,1,,1,9600,2548,3,,,2,2,5,single_family,CENTURY 21 Signature Real Estate,,Office,295000,true,7078060567,porch,0.539248,porch_yard,0.42150593,house_view,0.038869776,https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m2013813252s-w1024_h768.jpg,yard,0.98763186,house_view,0.011082079,porch_yard,0.0005732723,https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m1861319420s-w1024_h768.jpg,house_view,0.5141435,road_view,0.441938,porch_yard,0.018727904,https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m651287077s-w1024_h768.jpg,unknown,0.96967286,dining_room,0.016833121,kitchen,0.006367386,https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m2478706011s-w1024_h768.jpg,unknown,0.94166577,living_room,0.053965814,dining_room,0.003147094,https://ap.rdcpix.com/0a7242bff4704152f8267ad14d63a6ccl-m2589137207s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2926932232,,sold,,607492895,,sold,,,,,,2926932232,,50010,Iowa,-93.6199,42.030914,Ames,IA,920 Grand Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=920%20Grand%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=91ccYXcdENlvSb2VeGu926bQp98=,19169,Story,false,,modern_kitchen,open_kitchen,big_yard,master_bathroom,master_suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
