primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,virtual_tours/0/type,virtual_tours/0/href,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,tags/25,tags/26,tags/27,tags/28,tags/29,tags/30,tags/31,tags/32,tags/33,tags/34,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,other_listings/rdc/8/listing_id,other_listings/rdc/8/listing_key,other_listings/rdc/8/status,other_listings/rdc/8/primary,other_listings/rdc/9/listing_id,other_listings/rdc/9/listing_key,other_listings/rdc/9/status,other_listings/rdc/9/primary,other_listings/rdc/10/listing_id,other_listings/rdc/10/listing_key,other_listings/rdc/10/status,other_listings/rdc/10/primary,primary_photo,photos,photos/1/tags/0/label,photos/1/tags/0/probability,photos/1/tags/1/label,photos/1/tags/1/probability,photos/1/tags/2/label,photos/1/tags/2/probability,photos/1/href,photos/2/tags/0/label,photos/2/tags/0/probability,photos/2/tags/1/label,photos/2/tags/1/probability,photos/2/tags/2/label,photos/2/tags/2/probability,photos/2/href,photos/3/tags/0/label,photos/3/tags/0/probability,photos/3/tags/1/label,photos/3/tags/1/probability,photos/3/tags/2/label,photos/3/tags/2/probability,photos/3/href,photos/4/tags/0/label,photos/4/tags/0/probability,photos/4/tags/1/label,photos/4/tags/1/probability,photos/4/tags/2/label,photos/4/tags/2/probability,photos/4/href,photos/1/tags,photos/2/tags,photos/3/tags,photos/4/tags,photos/0/tags,location/address/coordinate,location/county
https://ap.rdcpix.com/17d579e0422ad6eddad32cf8a501b2b9l-m51013431s-w1024_h768.jpg,2021-06-26T00:07:05Z,,,,,mls,central_air,community_outdoor_space,community_park,den_or_office,dining_room,disability_features,family_room,fireplace,forced_air,spa_or_hot_tub,view,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,vaulted_ceiling,open_floor_plan,floor_plan,shopping,54-Blue-Spruce-Dr_Bear_DE_19701_M61521-66375,sold,2021-05-20T04:28:21Z,,2001,,2021-06-25,510000,3,,1,9583,4050,4,,,2,2,4,single_family,Keller Williams Real Estate-West Ch,,Office,490000,true,6152166375,porch_yard,0.9127496,yard,0.06900596,garage,0.015837515,https://ap.rdcpix.com/17d579e0422ad6eddad32cf8a501b2b9l-m51013431s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2929498410,,sold,,515124206,,off_market,,2929498410,,19701,Delaware,-75.69755,39.601166,Bear,DE,54 Blue Spruce Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=54%20Blue%20Spruce%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=zUjkZwdaCPjE2ZqAJGD14uiemTE=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/c5203540df21e416faf521fd3ceef8b0l-m1693760070s-w1024_h768.jpg,2021-06-24T00:02:04Z,,Concord Realty Group,,,mls,central_air,community_outdoor_space,den_or_office,dining_room,dishwasher,family_room,game_room,laundry_room,recreation_facilities,washer_dryer,basement,two_or_more_stories,garage_1_or_more,,,,,,,262-Rushes-Dr_Bear_DE_19701_M68486-63691,sold,2021-05-05T01:53:29Z,,1988,,2021-06-23,365000,2,,1,8276,2025,3,,,1,2,4,single_family,Concord Realty Group,,Office,335000,true,6848663691,garage,0.9061273,porch_yard,0.055515863,yard,0.037892483,https://ap.rdcpix.com/c5203540df21e416faf521fd3ceef8b0l-m1693760070s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928901252,,sold,,,,,,2928901252,,19701,Delaware,-75.669044,39.620678,Bear,DE,262 Rushes Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=262%20Rushes%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=noBmx4iBnSNOAxv1TbvThI4j-Wk=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/40510892f3ac918357a54a335f55cd53l-m1897956093s-w1024_h768.jpg,2021-06-21T12:52:11Z,,Patterson-Schwartz-Hockessin,,,mls,central_air,community_clubhouse,community_outdoor_space,community_tennis_court,dining_room,dishwasher,forced_air,hardwood_floors,recreation_facilities,washer_dryer,community_swimming_pool,two_or_more_stories,garage_1_or_more,garage_2_or_more,granite_kitchen,modern_kitchen,high_ceiling,master_bedroom,open_floor_plan,238-Altair-Way_Bear_DE_19701_M60911-02017,sold,2021-04-09T15:41:16Z,,2018,,2021-06-21,385000,3,,1,3049,2950,4,townhouse,,2,3,4,townhomes,Hockessin Center,,Office,365000,true,6091102017,house_view,0.7895281,garage,0.2084531,road_view,0.0011238992,https://ap.rdcpix.com/40510892f3ac918357a54a335f55cd53l-m1897956093s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927956128,,sold,,,,,,2927956128,,19701,Delaware,-75.6812,39.61643,Bear,DE,238 Altair Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=238%20Altair%20Way%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=pMmVijFPB04Xxr87HauRSt9-yng=,10003,New Castle,false,floor_plan,tennis_court,pond,clubhouse,playground,tennis,,http://www.vht.com/434154475/IDXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/1309648972d5426a39b8b0b25f07e791l-m282514683s-w1024_h768.jpg,2021-06-22T15:20:06Z,,,,,mls,central_air,community_outdoor_space,cul_de_sac,energy_efficient,fireplace,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,high_ceiling,master_suite,big_lot,,,,,,,113-Garwood-Dr_Bear_DE_19701_M66647-70786,sold,2021-04-12T04:19:00Z,,1973,,2021-06-21,335000,2,,1,27878,1975,3,,,1,2,4,single_family,Concord Realty Group,,Office,325000,true,6664770786,yard,0.87759376,road_view,0.11699632,garage,0.0026901797,https://ap.rdcpix.com/1309648972d5426a39b8b0b25f07e791l-m282514683s-w1024_h768.jpg,,,,,true,,,,,false,,basic_opt_in,,2928028169,,sold,,539412846,,off_market,,2928028169,10000,19701,Delaware,-75.65984,39.61386,Bear,DE,113 Garwood Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=113%20Garwood%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=orjh51Dlj_pVC9s-L4AXIRaCQno=,10003,New Castle,false,,,,,,,,,531759974,,off_market,,526234678,,off_market,,521327986,,off_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/455c360f8cdcc6eed32837ad04c86425l-m65513903s-w1024_h768.jpg,2021-06-22T00:02:32Z,,"Long & Foster Real Estate, Inc.",,,mls,central_air,community_outdoor_space,dining_room,dishwasher,forced_air,game_room,hardwood_floors,laundry_room,recreation_facilities,basement,two_or_more_stories,garage_1_or_more,updated_kitchen,kitchen_island,park,shopping,,,,106-Mandalay-Dr_Bear_DE_19701_M66022-64428,sold,2021-05-21T04:31:20Z,,2002,,2021-06-21,350000,2,,2,3485,1850,4,townhouse,,1,2,3,townhomes,Long & Foster Greenville,,Office,322000,true,6602264428,garage,0.6311512,yard,0.35872766,porch_yard,0.005363181,https://ap.rdcpix.com/455c360f8cdcc6eed32837ad04c86425l-m65513903s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2929552985,,sold,,2846450571,,off_market,,2929552985,,19701,Delaware,-75.729256,39.579082,Bear,DE,106 Mandalay Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=106%20Mandalay%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=hE2RVu4PdkYuNajfqriYSmZOw38=,10003,New Castle,false,,,,,,,,https://mls.homejab.com/property/view/106-mandalay-dr-bear-de-19701-usa,574479754,,sold,,527829498,,sold,,547840174,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/bd1de0fbd081208948a92dc1ef1a32acl-m4102113020s-w1024_h768.jpg,2021-06-22T00:01:42Z,,,,,mls,central_air,community_outdoor_space,den_or_office,basement,two_or_more_stories,garage_1_or_more,big_yard,fenced_yard,open_floor_plan,floor_plan,rental_property,shopping,,,,,,,,400-Aldwych-Dr_Bear_DE_19701_M61545-51395,sold,2021-04-26T04:20:11Z,,1999,,2021-06-21,242000,2,,2,7405,1400,4,,,1,3,2,single_family,Re/Max Associates-Wilmington,,Office,235000,true,6154551395,garage,0.56494224,porch_yard,0.29020077,house_view,0.083784506,https://ap.rdcpix.com/bd1de0fbd081208948a92dc1ef1a32acl-m4102113020s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928586892,,sold,,546835546,,off_market,,2928586892,,19701,Delaware,-75.70933,39.60557,Bear,DE,400 Aldwych Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=400%20Aldwych%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=d8JsfhwXXc3lPE9-ZT0vh70OmB8=,10003,New Castle,false,,,,,,,,https://www.corelistingmachine.com/home2/AQ9FLM,547933354,,sold,,548639970,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/6e0f53fb4e2e50261b1fdf110f21fe4cl-m11553333s-w1024_h768.jpg,2021-06-19T09:39:16Z,,,,,mls,central_air,community_outdoor_space,dining_room,forced_air,hardwood_floors,lake_view,laundry_room,view,water_view,basement,two_or_more_stories,garage_1_or_more,modern_kitchen,large_kitchen,high_ceiling,master_bathroom,private_bathroom,master_suite,farm,35-Mystic-Dr_Bear_DE_19701_M64816-30048,sold,2021-04-30T04:37:28Z,,2001,,2021-06-18,337000,2,,1,3920,1900,3,townhouse,,1,2,3,townhomes,Compass,,Office,337000,true,6481630048,yard,0.6575016,porch_yard,0.31695414,house_view,0.017371364,https://ap.rdcpix.com/6e0f53fb4e2e50261b1fdf110f21fe4cl-m11553333s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928752725,,sold,,517989114,,sold,,2928752725,,19701,Delaware,-75.727776,39.579475,Bear,DE,35 Mystic Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=35%20Mystic%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=KaIioauPPr6Y6zc1KGMlBrL1Jfo=,10003,New Castle,false,pond,views,shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/9e67a04c370600faeae4b1be266f336bl-m1922562805s-w1024_h768.jpg,2021-06-18T18:23:26Z,,,,,mls,central_air,community_outdoor_space,cul_de_sac,dining_room,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,big_yard,high_ceiling,farm,,,,,,,,248-W-Bynum-Pl_Bear_DE_19701_M63114-26492,sold,2021-04-29T17:26:04Z,,1979,,2021-06-18,290000,2,,,12197,1750,2,,,1,2,4,single_family,Exp Realty,,Office,285000,true,6311426492,yard,0.99996936,porch_yard,0.000019279516,garage,0.000011301808,https://ap.rdcpix.com/9e67a04c370600faeae4b1be266f336bl-m1922562805s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928720895,,sold,,,,,,2928720895,,19701,Delaware,-75.65846,39.65534,Bear,DE,248 W Bynum Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=248%20W%20Bynum%20Pl%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=dnSu1XM_WlcawZs0Cn8Ioo2E7u4=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/7c2f556e36b24d132e4ec63b5ec8d219l-m684438459s-w1024_h768.jpg,2021-06-17T14:31:28Z,,Rush Realty,,,mls,central_air,cul_de_sac,dining_room,dishwasher,family_room,forced_air,hardwood_floors,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,open_house,new_roof,,,,,104-Kodiak-Ct_Bear_DE_19701_M53741-02134,sold,2021-05-05T01:53:29Z,,1990,,2021-06-17,417000,2,,,7841,2050,2,,,2,2,4,single_family,Rush Realty,,Office,381000,true,5374102134,yard,0.9935767,porch_yard,0.0064055193,house_view,0.000004047389,https://ap.rdcpix.com/7c2f556e36b24d132e4ec63b5ec8d219l-m684438459s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928912467,,sold,,638267406,,sold,,2928912467,,19701,Delaware,-75.702515,39.619873,Bear,DE,104 Kodiak Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=104%20Kodiak%20Ct%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=DPLiFVW1J7rfcjS2JlDXVaKYEqc=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/6a2c9e4e9d41900d3450fb8117906768l-m3846118709s-w1024_h768.jpg,2021-06-17T16:28:16Z,,,,,mls,central_air,community_outdoor_space,forced_air,basement,two_or_more_stories,garage_1_or_more,granite_kitchen,updated_kitchen,cathedral_ceiling,open_floor_plan,floor_plan,ensuite,,,,,,,,41-Mahopac-Dr_Bear_DE_19701_M57118-31998,sold,2021-04-23T22:44:41Z,,1995,,2021-06-17,262000,2,,,7841,1650,2,townhouse,,1,2,3,townhomes,Madison Real Estate,,Office,255000,true,5711831998,house_view,0.8594651,yard,0.07642364,porch_yard,0.038342886,https://ap.rdcpix.com/6a2c9e4e9d41900d3450fb8117906768l-m3846118709s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928547691,,sold,,549746730,,off_market,,2928547691,,19701,Delaware,-75.70763,39.61939,Bear,DE,41 Mahopac Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=41%20Mahopac%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=lWZDWt2pcDoK2xr_p_fCG0RoLSw=,10003,New Castle,false,,,,,,,,,547865086,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/652f4ef8d66760c054453ff887042babl-m843621920s-w1024_h768.jpg,2021-06-16T13:03:48Z,,,,,mls,central_air,community_clubhouse,community_outdoor_space,den_or_office,dining_room,family_room,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,spa_or_hot_tub,view,community_swimming_pool,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,garage_3_or_more,19-Waterton-Dr_Bear_DE_19701_M68794-77551,sold,2021-04-21T11:48:27Z,,2004,,2021-06-16,815000,4,,1,20473,5775,5,,,3,3,4,single_family,Keller Williams Real Estate-West Ch,,Office,799000,true,6879477551,yard,0.9750157,house_view,0.01627381,porch_yard,0.0070341355,https://ap.rdcpix.com/652f4ef8d66760c054453ff887042babl-m843621920s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928413181,,sold,,,,,,2928413181,,19701,Delaware,-75.6735,39.567745,Bear,DE,19 Waterton Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=19%20Waterton%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=QcMUUyW_8LwO59NDJU_a3_WDAmI=,10003,New Castle,false,basketball_court,high_ceiling,cathedral_ceiling,coffer_ceiling,jack_and_jill_bathroom,wooded_land,,https://www.dropbox.com/s/275mv2fhcn5pqe0/19%20Waterton%20Dr.mp4?dl=0,,,,,,,,,,,,,ensuite,clubhouse,playground,tennis,basketball,trails,beach,groundscare,maintenance,shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/f1e6daf0d94e6a65d47eb90705f5fd3dl-m2064654619s-w1024_h768.jpg,2021-06-15T14:47:58Z,,Patterson-Schwartz-Newark,,,mls,central_air,community_outdoor_space,dishwasher,forced_air,hardwood_floors,recreation_facilities,spa_or_hot_tub,washer_dryer,basement,two_or_more_stories,rental_property,shopping,,,,,,,,21-Monferrato-Ct_Bear_DE_19701_M57152-97731,sold,2021-04-21T04:18:48Z,,1990,,2021-06-15,210000,1,,1,3920,1400,2,townhouse,,,3,2,townhomes,Newark Center,,Office,210000,true,5715297731,house_view,0.6915146,porch_yard,0.22876528,porch,0.07780181,https://ap.rdcpix.com/f1e6daf0d94e6a65d47eb90705f5fd3dl-m2064654619s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928409908,,sold,,640793802,,off_market,,2928409908,,19701,Delaware,-75.70058,39.601753,Bear,DE,21 Monferrato Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=21%20Monferrato%20Ct%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=iZDoS4jiHfq2jgphiS0Su_B-H1Q=,10003,New Castle,false,,,,,,,,http://www.vht.com/434155937/IDXS,619541490,,off_market,,601001102,,off_market,,547455522,,sold,,,,,,,,,,,,548099658,,sold,,548544146,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2ba3720e669094385c4c290d876b945dl-m1047244479s-w1024_h768.jpg,2021-06-16T10:30:33Z,,BHHS Fox & Roach - Hockessin,,,mls,central_air,community_outdoor_space,cul_de_sac,dining_room,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,waterfront,pond,views,,,7-Ellendale-Ct_Bear_DE_19701_M59325-80921,sold,2021-04-16T06:14:00Z,,1995,,2021-06-15,266000,2,,1,3049,1525,3,townhouse,,1,2,3,townhomes,BHHS Fox & Roach Hockessin-Pike Creek Home Marketing,,Office,264900,true,5932580921,yard,0.95164585,garage,0.0448646,house_view,0.0026820395,https://ap.rdcpix.com/2ba3720e669094385c4c290d876b945dl-m1047244479s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928206384,,sold,,640833826,,sold,,2928206384,,19701,Delaware,-75.70851,39.62202,Bear,DE,7 Ellendale Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7%20Ellendale%20Ct%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=vQqBqnNu1DiKuSQ-nKvusmG70Hg=,10003,New Castle,false,,,,,,,,https://7ELLENDALECT.go2frr.com/index.html,612925782,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/4970822fe6212cc9b670159e3873c48dl-m2807477244s-w1024_h768.jpg,2021-06-15T11:52:46Z,,Patterson-Schwartz-Newark,Patterson-Schwartz-Newark,,mls,central_air,fireplace,forced_air,basement,two_or_more_stories,garage_1_or_more,new_roof,,,,,,,,,,,,,12-Kerrin-Rd_Bear_DE_19701_M64118-72729,sold,2021-03-23T20:10:31Z,,1999,,2021-06-15,330000,2,,1,5663,1875,3,,,1,2,3,single_family,Newark Center,,Office,333000,true,6411872729,garage,0.9999181,porch_yard,0.000038981707,house_view,0.000023945518,https://ap.rdcpix.com/4970822fe6212cc9b670159e3873c48dl-m2807477244s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927291982,,sold,,,,,,2927291982,,19701,Delaware,-75.74524,39.56,Bear,DE,12 Kerrin Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12%20Kerrin%20Rd%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=-H4gCizmUIGS4AhTG5PlwWXW6l8=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/a20e6bfc12866d0c1ac713b13d568889l-m1137912167s-w1024_h768.jpg,2021-06-15T16:10:45Z,,,,,mls,central_air,community_outdoor_space,community_tennis_court,dining_room,dishwasher,forced_air,hardwood_floors,recreation_facilities,community_swimming_pool,two_or_more_stories,garage_1_or_more,garage_2_or_more,basketball_court,master_bedroom,tennis_court,pond,playground,tennis,soccer,733-Observatory-Dr_Bear_DE_19701_M53539-84822,sold,2021-04-26T04:20:11Z,,2011,,2021-06-15,370000,2,,2,3920,2500,4,townhouse,,2,3,3,townhomes,Bryan Realty Group,,Office,370000,true,5353984822,yard,0.7251476,house_view,0.2427758,porch_yard,0.028345669,https://ap.rdcpix.com/a20e6bfc12866d0c1ac713b13d568889l-m1137912167s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928586965,,sold,,2465563514,,off_market,,2928586965,,19701,Delaware,-75.68651,39.612316,Bear,DE,733 Observatory Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=733%20Observatory%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=K3BTOSeQCsCz27JFawlHd__OI6c=,10003,New Castle,false,basketball,baseball,trails,shopping,,,,,646146266,,off_market,,644889446,,off_market,,643586990,,off_market,,,,,,,,,,,,640944254,,sold,,616418798,,sold,,577254610,,off_market,,574355302,,off_market,,565925966,,off_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/f56e78a27627b9ba2b246a0a5dfc831al-m3188090332s-w1024_h768.jpg,2021-06-14T15:10:23Z,,,,,mls,central_air,community_outdoor_space,cul_de_sac,dining_room,disability_features,family_room,fireplace,forced_air,laundry_room,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,modern_kitchen,large_kitchen,front_porch,large_porch,theater_room,new_roof,104-Curie-Ct_Bear_DE_19701_M53498-42005,sold,2021-05-01T20:17:00Z,,1997,,2021-06-14,415000,3,,1,10454,3100,4,,,2,2,4,single_family,Hockessin Center,,Office,420000,true,5349842005,porch_yard,0.38676864,house_view,0.32916588,porch,0.26837888,https://ap.rdcpix.com/f56e78a27627b9ba2b246a0a5dfc831al-m3188090332s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928820628,,sold,,643813458,,off_market,,2928820628,,19701,Delaware,-75.666695,39.652042,Bear,DE,104 Curie Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=104%20Curie%20Ct%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=DkK7QizNh9_3q2ImaQGiEHuCCDM=,10003,New Castle,false,shopping,,,,,,,http://www.vht.com/434160468/IDXS,618409106,,off_market,,614294846,,off_market,,548403802,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/0b94f48a77876a44fdac17b7919d6b7cl-m1709943048s-w1024_h768.jpg,2021-06-16T17:12:21Z,,,,,mls,central_air,community_outdoor_space,cul_de_sac,den_or_office,dining_room,disability_features,family_room,fireplace,forced_air,hardwood_floors,spa_or_hot_tub,swimming_pool,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,fenced_yard,master_suite,shopping,16-Debra-Dr_Bear_DE_19701_M60123-07293,sold,2021-03-12T17:18:30Z,,1985,,2021-06-14,446000,3,,1,37026,2375,4,,,2,2,4,single_family,Long & Foster - Hockessin,,Office,420000,true,6012307293,yard,0.88578427,porch_yard,0.11421471,porch,4.5104903e-7,https://ap.rdcpix.com/0b94f48a77876a44fdac17b7919d6b7cl-m1709943048s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2926932070,,sold,,,,,,2926932070,,19701,Delaware,-75.70793,39.597595,Bear,DE,16 Debra Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=16%20Debra%20Dr%2C%20Bear%2C%20DE%2019701&size=640x480&source=outdoor&signature=Fc0y2GcHLkotcio7cMjA-vdlZlI=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
